store_id,day,start_time_local,end_time_local
4241151687363370000,3,11:30:00,20:30:00
2491761154881680000,4,11:00:00,20:30:00
2491761154881680000,0,11:00:00,20:30:00
2491761154881680000,3,11:00:00,20:30:00
2491761154881680000,1,11:00:00,20:30:00
2491761154881680000,5,11:00:00,20:30:00
2491761154881680000,2,11:00:00,20:30:00
2918444581685690000,4,16:00:00,20:30:00
2918444581685690000,2,16:00:00,20:30:00
2918444581685690000,6,19:00:00,20:30:00
2918444581685690000,3,16:00:00,20:30:00
2918444581685690000,0,16:00:00,20:30:00
2918444581685690000,5,16:00:00,20:30:00
2918444581685690000,1,16:00:00,20:30:00
4080793021030090000,1,11:00:00,20:30:00
4080793021030090000,2,11:00:00,20:30:00
4080793021030090000,0,11:00:00,20:30:00
4080793021030090000,3,11:00:00,20:30:00
4185310253022740000,6,12:00:00,20:30:00
5666826500323180000,6,12:00:00,20:30:00
3295877365244870000,1,10:00:00,20:30:00
3295877365244870000,2,10:00:00,20:30:00
3295877365244870000,3,10:00:00,20:30:00
3295877365244870000,0,10:00:00,20:30:00
3295877365244870000,6,10:00:00,20:30:00
6876764432336370000,2,11:00:00,20:30:00
6876764432336370000,6,12:00:00,20:30:00
6876764432336370000,0,12:00:00,20:30:00
6876764432336370000,3,11:00:00,20:30:00
6876764432336370000,5,11:00:00,20:30:00
6876764432336370000,4,11:00:00,20:30:00
6876764432336370000,1,11:00:00,20:30:00
339527900019182000,3,11:00:00,20:30:00
339527900019182000,2,11:00:00,20:30:00
339527900019182000,1,11:00:00,20:30:00
339527900019182000,0,11:00:00,20:30:00
339527900019182000,6,11:00:00,20:30:00
9111528416989170000,4,9:30:00,20:30:00
9111528416989170000,5,9:30:00,20:30:00
8281452819447820000,0,12:30:00,20:30:00
8281452819447820000,1,12:30:00,20:30:00
8281452819447820000,5,12:30:00,20:30:00
8281452819447820000,2,12:30:00,20:30:00
8281452819447820000,6,12:30:00,20:30:00
6755083046665060000,4,11:00:00,20:30:00
6755083046665060000,5,11:00:00,20:30:00
1123225066534280000,1,11:00:00,20:30:00
1123225066534280000,2,11:00:00,20:30:00
1123225066534280000,6,11:00:00,20:30:00
1123225066534280000,3,11:00:00,20:30:00
5373697546657290000,3,11:00:00,20:30:00
5373697546657290000,2,11:00:00,20:30:00
5373697546657290000,6,11:00:00,20:30:00
5373697546657290000,1,11:00:00,20:30:00
1278461692341550000,0,11:00:00,20:30:00
1278461692341550000,1,11:00:00,20:30:00
1278461692341550000,3,11:00:00,20:30:00
1278461692341550000,2,11:00:00,20:30:00
1278461692341550000,6,11:00:00,20:30:00
9053527921789670000,3,16:00:00,20:30:00
9053527921789670000,1,16:00:00,20:30:00
9053527921789670000,0,16:00:00,20:30:00
9053527921789670000,2,16:00:00,20:30:00
9053527921789670000,4,16:00:00,20:30:00
9053527921789670000,5,16:00:00,20:30:00
3824158777963030000,5,12:00:00,20:30:00
3824158777963030000,4,11:00:00,20:30:00
3186178442210380000,2,11:00:00,20:30:00
3186178442210380000,4,11:00:00,20:30:00
3186178442210380000,0,11:00:00,20:30:00
3186178442210380000,3,11:00:00,20:30:00
3186178442210380000,5,11:00:00,20:30:00
3186178442210380000,1,11:00:00,20:30:00
5962156314574220000,4,8:00:00,20:30:00
5962156314574220000,3,8:00:00,20:30:00
5962156314574220000,5,8:00:00,20:30:00
5962156314574220000,2,8:00:00,20:30:00
5962156314574220000,0,8:00:00,20:30:00
5962156314574220000,1,8:00:00,20:30:00
5962156314574220000,6,9:00:00,20:30:00
439661526512216000,6,11:00:00,20:30:00
1186140560025310000,4,7:00:00,20:30:00
1186140560025310000,3,7:00:00,20:30:00
1186140560025310000,0,7:00:00,20:30:00
1186140560025310000,5,7:00:00,20:30:00
1186140560025310000,2,7:00:00,20:30:00
1186140560025310000,1,7:00:00,20:30:00
4769099381620540000,3,11:00:00,20:30:00
4769099381620540000,2,11:00:00,20:30:00
4769099381620540000,1,11:00:00,20:30:00
4769099381620540000,0,11:00:00,20:30:00
8362432927166910000,1,10:00:00,20:30:00
8362432927166910000,3,10:00:00,20:30:00
8362432927166910000,2,10:00:00,20:30:00
8362432927166910000,6,10:00:00,20:30:00
8362432927166910000,0,10:00:00,20:30:00
6655706309742460000,0,11:00:00,20:30:00
6655706309742460000,1,11:00:00,20:30:00
6655706309742460000,3,11:00:00,20:30:00
6655706309742460000,2,11:00:00,20:30:00
7550771826605880000,3,11:00:00,20:30:00
7550771826605880000,5,11:00:00,20:30:00
7550771826605880000,1,11:00:00,20:30:00
7550771826605880000,4,11:00:00,20:30:00
7550771826605880000,2,11:00:00,20:30:00
7550771826605880000,0,11:00:00,20:30:00
2792853325861640000,0,11:00:00,20:30:00
2792853325861640000,6,11:00:00,20:30:00
2792853325861640000,5,11:00:00,20:30:00
2792853325861640000,4,11:00:00,20:30:00
2792853325861640000,2,11:00:00,20:30:00
2792853325861640000,3,11:00:00,20:30:00
2792853325861640000,1,11:00:00,20:30:00
3016996275443960000,1,17:00:00,20:30:00
3016996275443960000,3,17:00:00,20:30:00
3016996275443960000,0,17:00:00,20:30:00
3016996275443960000,2,17:00:00,20:30:00
5548697645762730000,1,11:00:00,20:30:00
5548697645762730000,0,11:00:00,20:30:00
5548697645762730000,3,11:00:00,20:30:00
5548697645762730000,2,11:00:00,20:30:00
2604638674847380000,6,12:00:00,20:30:00
2977721090210380000,6,11:00:00,20:30:00
2977721090210380000,1,11:00:00,20:30:00
2977721090210380000,2,11:00:00,20:30:00
2977721090210380000,3,11:00:00,20:30:00
689858000374545000,0,7:00:00,20:30:00
689858000374545000,6,7:00:00,20:30:00
689858000374545000,5,7:00:00,20:30:00
689858000374545000,1,7:00:00,20:30:00
689858000374545000,2,7:00:00,20:30:00
689858000374545000,3,7:00:00,20:30:00
689858000374545000,4,7:00:00,20:30:00
2559685299892420000,4,6:30:00,20:30:00
2559685299892420000,1,6:30:00,20:30:00
2559685299892420000,6,8:00:00,20:30:00
2559685299892420000,0,6:30:00,20:30:00
2559685299892420000,3,6:30:00,20:30:00
2559685299892420000,5,8:00:00,20:30:00
2559685299892420000,2,6:30:00,20:30:00
802859485750674000,5,11:00:00,20:30:00
802859485750674000,4,11:00:00,20:30:00
802859485750674000,3,11:00:00,20:30:00
802859485750674000,0,11:00:00,20:30:00
802859485750674000,2,11:00:00,20:30:00
802859485750674000,1,11:00:00,20:30:00
3413703240947410000,0,12:00:00,20:30:00
3413703240947410000,3,12:00:00,20:30:00
3413703240947410000,5,12:00:00,20:30:00
3413703240947410000,2,12:00:00,20:30:00
3413703240947410000,1,12:00:00,20:30:00
3413703240947410000,4,12:00:00,20:30:00
3413703240947410000,6,12:00:00,20:30:00
5906300372888620000,2,10:00:00,20:30:00
5906300372888620000,6,10:00:00,20:30:00
5906300372888620000,0,10:00:00,20:30:00
5906300372888620000,1,10:00:00,20:30:00
7858471337297300000,6,12:00:00,20:30:00
3512323530800000000,0,11:30:00,20:30:00
3512323530800000000,3,11:30:00,20:30:00
3512323530800000000,2,11:30:00,20:30:00
3512323530800000000,1,11:30:00,20:30:00
2961146431437000000,4,11:00:00,20:30:00
2961146431437000000,0,11:00:00,20:30:00
2961146431437000000,6,11:00:00,20:30:00
2961146431437000000,3,11:00:00,20:30:00
2961146431437000000,5,11:00:00,20:30:00
6564629340829580000,5,11:00:00,20:30:00
6564629340829580000,2,11:00:00,20:30:00
6564629340829580000,0,11:00:00,20:30:00
6564629340829580000,4,11:00:00,20:30:00
6564629340829580000,3,11:00:00,20:30:00
6564629340829580000,6,11:00:00,20:30:00
8339624504086870000,4,9:30:00,20:30:00
8339624504086870000,0,9:30:00,20:30:00
8339624504086870000,2,9:30:00,20:30:00
8339624504086870000,1,9:30:00,20:30:00
8339624504086870000,3,9:30:00,20:30:00
8339624504086870000,5,9:30:00,20:30:00
5668663208996860000,0,11:00:00,20:30:00
5668663208996860000,1,11:00:00,20:30:00
5668663208996860000,2,11:00:00,20:30:00
5668663208996860000,6,11:00:00,20:30:00
5668663208996860000,3,11:00:00,20:30:00
5459173300046700000,2,11:00:00,20:30:00
5459173300046700000,3,11:00:00,20:30:00
5459173300046700000,1,11:00:00,20:30:00
5459173300046700000,0,11:00:00,20:30:00
3766635117067480000,6,12:00:00,20:30:00
7565986925306280000,5,10:00:00,20:30:00
7565986925306280000,1,10:00:00,20:30:00
7565986925306280000,0,10:00:00,20:30:00
7565986925306280000,3,10:00:00,20:30:00
7565986925306280000,2,10:00:00,20:30:00
7565986925306280000,4,10:00:00,20:30:00
984760258065503000,1,11:00:00,20:30:00
984760258065503000,0,11:00:00,20:30:00
984760258065503000,3,11:00:00,20:30:00
984760258065503000,2,11:00:00,20:30:00
523049297143591000,3,11:00:00,20:30:00
523049297143591000,2,11:00:00,20:30:00
523049297143591000,6,11:00:00,20:30:00
523049297143591000,0,11:00:00,20:30:00
523049297143591000,1,11:00:00,20:30:00
1671814529461670000,5,10:00:00,20:30:00
1671814529461670000,1,10:00:00,20:30:00
1671814529461670000,4,10:00:00,20:30:00
1671814529461670000,0,10:00:00,20:30:00
1671814529461670000,3,10:00:00,20:30:00
1671814529461670000,2,10:00:00,20:30:00
1101491908644610000,6,11:00:00,20:30:00
1101491908644610000,4,10:00:00,20:30:00
1101491908644610000,0,10:00:00,20:30:00
1101491908644610000,3,10:00:00,20:30:00
1101491908644610000,5,11:00:00,20:30:00
1101491908644610000,2,10:00:00,20:30:00
3248607562249060000,5,8:00:00,20:30:00
3248607562249060000,6,8:00:00,20:30:00
2960079129465390000,5,8:00:00,20:30:00
2960079129465390000,4,8:00:00,20:30:00
2720338911902130000,4,8:00:00,20:30:00
2720338911902130000,1,8:00:00,20:30:00
2720338911902130000,2,8:00:00,20:30:00
2720338911902130000,0,8:00:00,20:30:00
2720338911902130000,3,8:00:00,20:30:00
6702297233205690000,4,10:00:00,20:30:00
6702297233205690000,2,10:00:00,20:30:00
6702297233205690000,3,10:00:00,20:30:00
6702297233205690000,5,10:00:00,20:30:00
6702297233205690000,0,10:00:00,20:30:00
6702297233205690000,1,10:00:00,20:30:00
5998111415519760000,0,11:00:00,20:30:00
5998111415519760000,4,11:00:00,20:30:00
5998111415519760000,5,11:00:00,20:30:00
5998111415519760000,1,11:00:00,20:30:00
5998111415519760000,3,11:00:00,20:30:00
5998111415519760000,2,11:00:00,20:30:00
899517635521217000,6,10:00:00,20:30:00
4433999145796760000,6,11:00:00,20:30:00
4433999145796760000,0,10:00:00,20:30:00
4433999145796760000,3,10:00:00,20:30:00
4433999145796760000,4,10:00:00,20:30:00
4433999145796760000,2,10:00:00,20:30:00
4433999145796760000,5,11:00:00,20:30:00
6954392347942710000,4,10:00:00,20:30:00
6954392347942710000,2,10:00:00,20:30:00
6954392347942710000,3,10:00:00,20:30:00
6954392347942710000,1,10:00:00,20:30:00
6954392347942710000,6,10:00:00,20:30:00
6954392347942710000,0,10:00:00,20:30:00
6954392347942710000,5,10:00:00,20:30:00
7866555864675850000,0,11:00:00,20:30:00
7866555864675850000,5,11:00:00,20:30:00
7866555864675850000,3,11:00:00,20:30:00
7866555864675850000,2,11:00:00,20:30:00
7866555864675850000,4,11:00:00,20:30:00
7866555864675850000,6,11:00:00,20:30:00
7866555864675850000,1,11:00:00,20:30:00
8071915193777760000,1,11:00:00,20:30:00
8071915193777760000,3,11:00:00,20:30:00
8071915193777760000,2,11:00:00,20:30:00
2361539234601960000,6,8:00:00,20:30:00
1480940912351410000,5,11:00:00,20:30:00
1480940912351410000,6,11:00:00,20:30:00
1480940912351410000,1,11:00:00,20:30:00
1480940912351410000,4,11:00:00,20:30:00
1480940912351410000,2,11:00:00,20:30:00
1480940912351410000,0,11:00:00,20:30:00
1480940912351410000,3,11:00:00,20:30:00
2905554666505990000,1,11:00:00,20:30:00
2905554666505990000,4,11:00:00,20:30:00
2905554666505990000,5,11:00:00,20:30:00
2905554666505990000,2,11:00:00,20:30:00
2905554666505990000,0,11:00:00,20:30:00
2905554666505990000,3,11:00:00,20:30:00
6954233451888480000,4,10:00:00,20:30:00
6954233451888480000,6,11:00:00,20:30:00
6954233451888480000,2,10:00:00,20:30:00
6954233451888480000,5,11:00:00,20:30:00
6954233451888480000,3,10:00:00,20:30:00
6954233451888480000,0,10:00:00,20:30:00
2495511814594040000,0,11:00:00,20:30:00
2495511814594040000,6,11:00:00,20:30:00
2495511814594040000,1,11:00:00,20:30:00
2495511814594040000,2,11:00:00,20:30:00
2495511814594040000,3,11:00:00,20:30:00
1406055937856180000,2,9:30:00,20:30:00
1406055937856180000,5,9:30:00,20:30:00
1406055937856180000,0,9:30:00,20:30:00
1406055937856180000,3,9:30:00,20:30:00
1406055937856180000,4,9:30:00,20:30:00
1406055937856180000,1,9:30:00,20:30:00
6012130649482470000,5,11:00:00,20:30:00
6012130649482470000,4,11:00:00,20:30:00
6012130649482470000,2,11:00:00,20:30:00
6012130649482470000,0,11:00:00,20:30:00
6012130649482470000,3,11:00:00,20:30:00
6012130649482470000,6,11:00:00,20:30:00
6012130649482470000,1,11:00:00,20:30:00
4874945857081730000,3,16:30:00,20:30:00
4874945857081730000,5,16:30:00,20:30:00
4874945857081730000,1,16:30:00,20:30:00
4874945857081730000,6,16:30:00,20:30:00
4874945857081730000,4,16:30:00,20:30:00
4874945857081730000,2,16:30:00,20:30:00
2983617383176650000,4,11:00:00,20:30:00
2983617383176650000,0,11:00:00,20:30:00
2983617383176650000,2,11:00:00,20:30:00
2983617383176650000,1,11:00:00,20:30:00
2983617383176650000,5,12:00:00,20:30:00
2983617383176650000,3,11:00:00,20:30:00
8741481080369900000,5,11:00:00,20:30:00
8741481080369900000,4,11:00:00,20:30:00
8185919006403680000,1,11:00:00,20:30:00
1143989207783350000,6,11:00:00,20:30:00
844614235408093000,4,11:30:00,20:30:00
844614235408093000,5,11:30:00,20:30:00
3109295508046680000,3,11:30:00,20:30:00
3109295508046680000,4,11:30:00,20:30:00
3109295508046680000,6,12:00:00,20:30:00
3109295508046680000,1,11:30:00,20:30:00
3109295508046680000,5,11:30:00,20:30:00
3109295508046680000,2,11:30:00,20:30:00
5629428951417960000,6,10:30:00,20:30:00
5629428951417960000,0,10:30:00,20:30:00
5629428951417960000,2,10:30:00,20:30:00
5629428951417960000,1,10:30:00,20:30:00
5629428951417960000,3,10:30:00,20:30:00
7282330070473960000,4,11:00:00,20:30:00
7282330070473960000,2,11:00:00,20:30:00
7282330070473960000,0,11:00:00,20:30:00
7282330070473960000,5,11:00:00,20:30:00
7282330070473960000,3,11:00:00,20:30:00
7282330070473960000,6,11:00:00,20:30:00
7282330070473960000,1,11:00:00,20:30:00
8044651236849040000,0,11:00:00,20:30:00
8044651236849040000,1,11:00:00,20:30:00
8044651236849040000,2,11:00:00,20:30:00
8044651236849040000,3,11:00:00,20:30:00
8044651236849040000,6,11:00:00,20:30:00
4048696509600810000,0,11:00:00,20:30:00
4048696509600810000,3,11:00:00,20:30:00
4048696509600810000,1,11:00:00,20:30:00
4048696509600810000,2,11:00:00,20:30:00
5079818690564340000,4,11:00:00,20:30:00
5079818690564340000,0,11:00:00,20:30:00
5079818690564340000,2,11:00:00,20:30:00
5079818690564340000,3,11:00:00,20:30:00
5079818690564340000,5,11:00:00,20:30:00
5079818690564340000,1,11:00:00,20:30:00
773531898062993000,4,8:30:00,20:30:00
773531898062993000,2,8:30:00,20:30:00
773531898062993000,5,8:30:00,20:30:00
773531898062993000,3,8:30:00,20:30:00
773531898062993000,0,8:30:00,20:30:00
773531898062993000,1,8:30:00,20:30:00
773531898062993000,6,8:30:00,20:30:00
1441326180674590000,1,11:00:00,20:30:00
1441326180674590000,4,11:00:00,20:30:00
1441326180674590000,0,11:00:00,20:30:00
1441326180674590000,6,11:00:00,20:30:00
1441326180674590000,2,11:00:00,20:30:00
1441326180674590000,3,11:00:00,20:30:00
1441326180674590000,5,11:00:00,20:30:00
2139547710804370000,2,9:30:00,20:30:00
2139547710804370000,0,9:30:00,20:30:00
2139547710804370000,1,9:30:00,20:30:00
2139547710804370000,5,9:30:00,20:30:00
2139547710804370000,4,9:30:00,20:30:00
2139547710804370000,3,9:30:00,20:30:00
5630432795445290000,6,12:00:00,20:30:00
2748521691947360000,0,11:00:00,20:30:00
2748521691947360000,6,12:00:00,20:30:00
6660150627874990000,6,11:00:00,20:30:00
7465993878304770000,0,11:00:00,20:30:00
7465993878304770000,6,12:00:00,20:30:00
7465993878304770000,3,11:00:00,20:30:00
7465993878304770000,2,11:00:00,20:30:00
7465993878304770000,1,11:00:00,20:30:00
7465993878304770000,5,11:00:00,20:30:00
7465993878304770000,4,11:00:00,20:30:00
7783408010083700000,3,7:00:00,20:30:00
7783408010083700000,2,7:00:00,20:30:00
7783408010083700000,0,7:00:00,20:30:00
7783408010083700000,4,7:00:00,20:30:00
7783408010083700000,5,7:00:00,20:30:00
7783408010083700000,1,7:00:00,20:30:00
4962918366936910000,6,12:00:00,20:30:00
1541778084164050000,3,11:00:00,20:30:00
1541778084164050000,2,11:00:00,20:30:00
1541778084164050000,1,11:00:00,20:30:00
1541778084164050000,5,11:00:00,20:30:00
1541778084164050000,4,11:00:00,20:30:00
1541778084164050000,0,11:00:00,20:30:00
1532587917599160000,1,6:00:00,20:30:00
1532587917599160000,6,7:00:00,20:30:00
1532587917599160000,4,6:00:00,20:30:00
1532587917599160000,5,7:00:00,20:30:00
1532587917599160000,0,6:00:00,20:30:00
1532587917599160000,3,6:00:00,20:30:00
1532587917599160000,2,6:00:00,20:30:00
1306376180873810000,6,8:00:00,20:30:00
4472533720871920000,1,11:00:00,20:30:00
4472533720871920000,6,12:00:00,20:30:00
4472533720871920000,2,11:00:00,20:30:00
4472533720871920000,3,11:00:00,20:30:00
7738281730897610000,6,11:00:00,20:30:00
552667503199738000,3,11:00:00,20:30:00
552667503199738000,0,11:00:00,20:30:00
552667503199738000,2,11:00:00,20:30:00
552667503199738000,1,11:00:00,20:30:00
4367452526462860000,6,11:00:00,20:30:00
4367452526462860000,2,11:00:00,20:30:00
4367452526462860000,4,11:00:00,20:30:00
4367452526462860000,5,11:00:00,20:30:00
4367452526462860000,3,11:00:00,20:30:00
4367452526462860000,1,11:00:00,20:30:00
4367452526462860000,0,11:00:00,20:30:00
1178033002921830000,6,0:00:00,20:30:00
4772969502332670000,6,8:00:00,20:30:00
262328792080722000,5,11:00:00,20:30:00
262328792080722000,4,11:00:00,20:30:00
2939887537077950000,4,6:00:00,20:30:00
2939887537077950000,6,6:00:00,20:30:00
2939887537077950000,0,6:00:00,20:30:00
2939887537077950000,1,6:00:00,20:30:00
2939887537077950000,5,6:00:00,20:30:00
2939887537077950000,2,6:00:00,20:30:00
2939887537077950000,3,6:00:00,20:30:00
9204962793113040000,0,8:00:00,20:30:00
9204962793113040000,4,8:00:00,20:30:00
9204962793113040000,6,8:00:00,20:30:00
9204962793113040000,2,8:00:00,20:30:00
9204962793113040000,5,8:00:00,20:30:00
9204962793113040000,3,8:00:00,20:30:00
9204962793113040000,1,8:00:00,20:30:00
9113976735306020000,3,11:00:00,20:30:00
9113976735306020000,1,11:00:00,20:30:00
9113976735306020000,6,12:00:00,20:30:00
9113976735306020000,0,11:00:00,20:30:00
9113976735306020000,2,11:00:00,20:30:00
653341718272710000,4,11:00:00,20:30:00
653341718272710000,2,11:00:00,20:30:00
653341718272710000,5,13:00:00,20:30:00
653341718272710000,0,11:00:00,20:30:00
653341718272710000,1,11:00:00,20:30:00
653341718272710000,3,11:00:00,20:30:00
653341718272710000,6,13:00:00,20:30:00
1233056938302620000,0,12:30:00,20:30:00
1233056938302620000,6,12:30:00,20:30:00
1233056938302620000,5,12:30:00,20:30:00
1233056938302620000,1,12:30:00,20:30:00
1233056938302620000,2,12:30:00,20:30:00
6928012242471190000,6,11:00:00,20:30:00
6330817431860250000,6,12:00:00,20:30:00
6330817431860250000,1,11:00:00,20:30:00
6330817431860250000,3,11:00:00,20:30:00
6330817431860250000,4,11:00:00,20:30:00
6330817431860250000,5,11:00:00,20:30:00
6330817431860250000,0,11:00:00,20:30:00
6330817431860250000,2,11:00:00,20:30:00
4302876854415350000,1,11:00:00,20:30:00
4302876854415350000,2,11:00:00,20:30:00
4302876854415350000,0,11:00:00,20:30:00
4302876854415350000,6,11:00:00,20:30:00
4302876854415350000,3,11:00:00,20:30:00
9191924088090000000,4,11:00:00,20:30:00
9191924088090000000,0,11:00:00,20:30:00
9191924088090000000,2,11:00:00,20:30:00
9191924088090000000,1,11:00:00,20:30:00
9191924088090000000,3,11:00:00,20:30:00
9191924088090000000,5,11:00:00,20:30:00
7886883464192560000,1,11:00:00,20:30:00
7886883464192560000,5,11:00:00,20:30:00
7886883464192560000,2,11:00:00,20:30:00
7886883464192560000,3,11:00:00,20:30:00
7886883464192560000,4,11:00:00,20:30:00
7886883464192560000,0,11:00:00,20:30:00
1574290247187550000,6,12:00:00,20:30:00
1574290247187550000,4,11:00:00,20:30:00
1574290247187550000,2,11:00:00,20:30:00
1574290247187550000,1,11:00:00,20:30:00
1574290247187550000,0,11:00:00,20:30:00
1574290247187550000,5,11:00:00,20:30:00
1574290247187550000,3,11:00:00,20:30:00
2598698938331370000,2,11:00:00,20:30:00
2598698938331370000,6,11:00:00,20:30:00
2598698938331370000,1,11:00:00,20:30:00
2598698938331370000,3,11:00:00,20:30:00
993882694929814000,3,11:30:00,20:30:00
993882694929814000,2,11:30:00,20:30:00
993882694929814000,0,11:30:00,20:30:00
993882694929814000,1,11:30:00,20:30:00
8469745967768960000,6,9:00:00,20:30:00
8469745967768960000,5,9:00:00,20:30:00
8469745967768960000,1,9:00:00,20:30:00
8469745967768960000,4,9:00:00,20:30:00
8469745967768960000,0,9:00:00,20:30:00
8469745967768960000,3,9:00:00,20:30:00
8469745967768960000,2,9:00:00,20:30:00
7305384795247940000,5,8:00:00,20:30:00
7305384795247940000,2,8:00:00,20:30:00
7305384795247940000,1,8:00:00,20:30:00
7305384795247940000,4,8:00:00,20:30:00
7305384795247940000,6,9:00:00,20:30:00
7305384795247940000,0,8:00:00,20:30:00
7305384795247940000,3,8:00:00,20:30:00
8373798545928340000,6,12:00:00,20:30:00
8373798545928340000,0,11:00:00,20:30:00
117337394419525000,4,11:30:00,20:30:00
117337394419525000,3,11:30:00,20:30:00
117337394419525000,6,11:00:00,20:30:00
117337394419525000,1,11:30:00,20:30:00
117337394419525000,2,11:30:00,20:30:00
117337394419525000,5,11:30:00,20:30:00
5038987348045200000,3,8:15:00,20:30:00
5038987348045200000,4,8:15:00,20:30:00
5038987348045200000,1,8:15:00,20:30:00
5038987348045200000,2,8:15:00,20:30:00
5038987348045200000,5,9:15:00,20:30:00
3534667207414530000,4,11:30:00,20:30:00
3534667207414530000,3,11:30:00,20:30:00
3534667207414530000,2,11:30:00,20:30:00
3534667207414530000,6,11:30:00,20:30:00
3534667207414530000,0,11:30:00,20:30:00
3534667207414530000,5,11:30:00,20:30:00
3534667207414530000,1,11:30:00,20:30:00
5815416380719260000,2,11:00:00,20:30:00
5815416380719260000,6,11:00:00,20:30:00
5815416380719260000,1,11:00:00,20:30:00
6358993016251720000,0,11:00:00,20:30:00
6358993016251720000,5,11:00:00,20:30:00
6358993016251720000,2,11:00:00,20:30:00
6358993016251720000,1,11:00:00,20:30:00
6358993016251720000,3,11:00:00,20:30:00
6358993016251720000,4,11:00:00,20:30:00
2325429371653710000,6,11:00:00,20:30:00
4595674548689470000,0,11:00:00,20:30:00
4595674548689470000,2,11:00:00,20:30:00
4595674548689470000,5,11:00:00,20:30:00
4595674548689470000,3,11:00:00,20:30:00
4595674548689470000,1,11:00:00,20:30:00
4595674548689470000,4,11:00:00,20:30:00
4595674548689470000,6,11:00:00,20:30:00
849669130903883000,2,11:00:00,20:30:00
849669130903883000,5,11:00:00,20:30:00
849669130903883000,6,11:00:00,20:30:00
849669130903883000,1,11:00:00,20:30:00
849669130903883000,3,11:00:00,20:30:00
849669130903883000,4,11:00:00,20:30:00
849669130903883000,0,11:00:00,20:30:00
5862427699172610000,6,8:00:00,20:30:00
8396636154679310000,5,11:00:00,20:30:00
8396636154679310000,1,11:00:00,20:30:00
8396636154679310000,4,11:00:00,20:30:00
8396636154679310000,0,11:00:00,20:30:00
8396636154679310000,2,11:00:00,20:30:00
8396636154679310000,6,11:00:00,20:30:00
8396636154679310000,3,11:00:00,20:30:00
1773157969269680000,5,11:30:00,20:30:00
1773157969269680000,4,11:30:00,20:30:00
7359676345595800000,3,6:00:00,20:30:00
7359676345595800000,5,7:00:00,20:30:00
7359676345595800000,1,6:00:00,20:30:00
7359676345595800000,0,6:00:00,20:30:00
7359676345595800000,6,7:00:00,20:30:00
7359676345595800000,2,6:00:00,20:30:00
7359676345595800000,4,6:00:00,20:30:00
1922162786157540000,6,11:00:00,20:30:00
1922162786157540000,4,11:00:00,20:30:00
1922162786157540000,1,11:00:00,20:30:00
1922162786157540000,0,11:00:00,20:30:00
1922162786157540000,3,11:00:00,20:30:00
1922162786157540000,5,11:00:00,20:30:00
1922162786157540000,2,11:00:00,20:30:00
8024040556936960000,2,11:00:00,20:30:00
8024040556936960000,3,11:00:00,20:30:00
8024040556936960000,0,11:00:00,20:30:00
8024040556936960000,1,11:00:00,20:30:00
5515279894604610000,4,11:30:00,20:30:00
5515279894604610000,5,11:30:00,20:30:00
9084053826758130000,3,10:30:00,20:30:00
9084053826758130000,4,10:30:00,20:30:00
9084053826758130000,2,10:30:00,20:30:00
9084053826758130000,5,10:30:00,20:30:00
9084053826758130000,1,10:30:00,20:30:00
9084053826758130000,6,10:30:00,20:30:00
9084053826758130000,0,10:30:00,20:30:00
930684185847330000,5,8:00:00,20:30:00
930684185847330000,6,8:00:00,20:30:00
5815131222714020000,6,11:00:00,20:30:00
5815131222714020000,4,11:00:00,20:30:00
5815131222714020000,5,11:00:00,20:30:00
5815131222714020000,3,11:00:00,20:30:00
5815131222714020000,0,11:00:00,20:30:00
5815131222714020000,2,11:00:00,20:30:00
5815131222714020000,1,11:00:00,20:30:00
9218470229355800000,2,10:30:00,20:30:00
9218470229355800000,3,10:30:00,20:30:00
9218470229355800000,5,10:30:00,20:30:00
9218470229355800000,6,10:30:00,20:30:00
9218470229355800000,1,10:30:00,20:30:00
9218470229355800000,4,10:30:00,20:30:00
9218470229355800000,0,10:30:00,20:30:00
741058985704573000,0,11:00:00,20:30:00
5953844276513160000,3,11:00:00,20:30:00
5953844276513160000,5,11:00:00,20:30:00
5953844276513160000,1,11:00:00,20:30:00
5953844276513160000,2,11:00:00,20:30:00
5953844276513160000,4,11:00:00,20:30:00
5953844276513160000,6,11:00:00,20:30:00
5953844276513160000,0,11:00:00,20:30:00
598643334991987000,6,10:00:00,20:30:00
598643334991987000,0,10:00:00,20:30:00
598643334991987000,1,10:00:00,20:30:00
598643334991987000,2,10:00:00,20:30:00
598643334991987000,3,10:00:00,20:30:00
4070562326079370000,3,8:00:00,20:30:00
4070562326079370000,0,8:00:00,20:30:00
4070562326079370000,5,8:00:00,20:30:00
4070562326079370000,1,8:00:00,20:30:00
4070562326079370000,2,8:00:00,20:30:00
4070562326079370000,4,8:00:00,20:30:00
2084408227330290000,4,11:00:00,20:30:00
2084408227330290000,5,11:00:00,20:30:00
6557404441324010000,5,6:00:00,20:30:00
6557404441324010000,4,6:00:00,20:30:00
6557404441324010000,1,6:00:00,20:30:00
6557404441324010000,3,6:00:00,20:30:00
6557404441324010000,0,6:00:00,20:30:00
6557404441324010000,6,6:00:00,20:30:00
6557404441324010000,2,6:00:00,20:30:00
6250225838645190000,2,11:00:00,20:30:00
6250225838645190000,1,11:00:00,20:30:00
6250225838645190000,6,1:00:00,20:30:00
6250225838645190000,4,11:00:00,20:30:00
6250225838645190000,5,1:00:00,20:30:00
6250225838645190000,0,11:00:00,20:30:00
6250225838645190000,3,11:00:00,20:30:00
